time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_max,wind_direction_10m_dominant,sunshine_duration
2023-03-28,25.7,29.9,22.4,78,0.0,0.0,58,1010.4,19.8,315,40533.11
2023-03-29,25.6,29.9,21.9,79,0.0,0.0,19,1010.9,17.6,313,40021.03
2023-03-30,26.1,29.5,22.7,75,0.2,0.2,29,1010.4,15.6,284,41214.55
2023-03-31,26.4,29.4,23.7,75,0.4,0.4,49,1010.0,16.5,302,39971.35
2023-04-01,25.9,30.0,22.3,75,0.0,0.0,24,1010.5,23.3,325,42142.06
2023-04-02,26.0,30.1,22.2,77,0.0,0.0,19,1010.2,23.8,309,41142.77
2023-04-03,26.2,30.1,22.7,77,0.0,0.0,17,1009.8,23.4,312,42096.25
2023-04-04,26.5,30.8,23.1,80,0.0,0.0,6,1010.3,23.7,328,42073.96
2023-04-05,26.6,31.0,21.9,82,0.0,0.0,15,1010.0,22.8,318,41318.62
2023-04-06,28.1,33.1,23.4,72,0.0,0.0,3,1009.8,21.6,335,42764.8
2023-04-07,29.7,34.1,25.3,55,0.0,0.0,32,1010.5,23.2,338,42009.95
2023-04-08,29.6,35.1,25.6,56,0.0,0.0,71,1012.1,17.1,322,42479.8
2023-04-09,29.7,35.8,25.6,58,0.0,0.0,2,1012.4,23.8,331,43198.87
2023-04-10,30.2,35.9,26.1,61,0.0,0.0,15,1010.8,21.6,329,42827.38
2023-04-11,30.0,34.9,26.5,62,0.0,0.0,5,1011.1,22.7,325,43200.0
2023-04-12,30.7,35.7,26.6,55,0.0,0.0,12,1010.6,25.0,331,43200.0
2023-04-13,30.8,35.2,27.2,51,0.0,0.0,93,1010.2,22.4,335,38760.86
2023-04-14,30.1,35.2,26.7,60,0.0,0.0,95,1010.0,21.7,331,35037.43
2023-04-15,29.1,35.2,25.2,63,0.0,0.0,14,1010.1,21.9,327,43200.0
2023-04-16,28.6,34.1,24.1,72,0.0,0.0,3,1009.0,22.5,325,43200.0
2023-04-17,28.7,34.1,24.5,72,0.0,0.0,0,1009.0,23.3,328,43200.0
2023-04-18,31.5,37.2,26.3,51,0.0,0.0,12,1009.3,24.0,345,42834.06
2023-04-19,32.3,36.5,28.2,47,0.0,0.0,3,1007.1,24.1,332,43200.0
2023-04-20,30.1,34.9,26.2,62,0.0,0.0,5,1005.9,23.3,318,43200.0
2023-04-21,28.0,32.3,24.2,73,0.0,0.0,0,1006.8,19.7,315,43200.0
2023-04-22,27.7,31.6,23.8,79,0.0,0.0,5,1007.3,19.1,288,43200.0
2023-04-23,27.9,31.6,24.4,76,0.0,0.0,16,1007.5,21.7,301,43200.0
2023-04-24,28.1,32.3,24.5,79,0.0,0.0,58,1007.7,22.5,313,43200.0
2023-04-25,28.6,32.7,25.1,79,0.0,0.0,41,1007.7,21.3,274,43200.0
2023-04-26,28.5,31.4,25.9,75,0.0,0.0,69,1008.3,21.0,235,42810.69
2023-04-27,28.3,31.9,25.2,73,0.0,0.0,23,1008.5,21.7,305,43200.0
2023-04-28,28.4,31.9,25.5,74,0.0,0.0,6,1009.3,18.2,311,43200.0
2023-04-29,28.2,31.6,26.1,71,0.4,0.4,22,1008.8,20.1,299,39672.76
2023-04-30,28.0,31.5,24.4,72,0.5,0.5,13,1007.4,19.5,297,43200.0
2023-05-01,28.0,31.6,24.7,69,2.1,2.1,31,1007.3,15.9,284,28728.87
2023-05-02,28.4,31.5,25.2,68,0.7,0.7,50,1007.9,16.6,278,43200.0
2023-05-03,28.5,31.8,25.6,68,0.0,0.0,9,1009.3,18.6,291,43200.0
2023-05-04,28.1,31.6,24.8,74,0.5,0.5,20,1008.7,18.7,306,42314.59
2023-05-05,28.4,32.3,25.0,75,0.4,0.4,19,1008.0,20.1,294,43200.0
2023-05-06,28.5,31.9,25.2,77,0.1,0.1,53,1008.0,22.4,309,43200.0
2023-05-07,27.8,30.0,25.4,80,8.2,8.2,48,1008.3,16.4,311,28330.78
2023-05-08,29.5,32.3,27.6,74,0.5,0.5,76,1007.5,19.7,298,41376.15
2023-05-09,30.0,33.0,27.7,75,0.0,0.0,77,1007.7,19.8,300,43198.04
2023-05-10,30.2,34.0,27.3,79,0.0,0.0,69,1006.8,21.9,296,43014.31
2023-05-11,30.4,34.5,26.3,79,0.0,0.0,55,1006.9,18.9,239,43200.0
2023-05-12,30.2,34.0,27.5,80,0.0,0.0,27,1007.6,18.3,225,43200.0
2023-05-13,30.2,33.3,27.7,77,0.0,0.0,2,1008.5,18.0,233,43200.0
2023-05-14,30.0,33.2,27.3,76,0.0,0.0,1,1008.0,17.4,254,43200.0
2023-05-15,30.3,33.2,28.2,74,0.5,0.5,15,1008.7,19.1,271,43200.0
2023-05-16,30.5,33.6,27.7,71,0.3,0.3,15,1010.2,17.3,276,43200.0
2023-05-17,30.1,33.4,27.4,72,0.0,0.0,10,1010.3,22.7,298,43200.0
2023-05-18,29.8,33.2,27.1,76,0.1,0.1,17,1011.4,24.4,316,43200.0
2023-05-19,29.8,33.5,26.8,78,0.2,0.2,19,1010.0,23.2,318,43200.0
2023-05-20,29.8,32.6,27.6,75,0.0,0.0,22,1009.5,18.7,304,42863.06
2023-05-21,29.9,32.9,27.7,72,0.0,0.0,19,1010.2,19.9,301,42556.59
2023-05-22,29.7,33.0,27.1,75,0.0,0.0,18,1010.8,18.5,305,43200.0
2023-05-23,29.6,33.5,26.4,77,0.0,0.0,16,1010.7,22.9,317,42956.93
2023-05-24,30.1,33.3,27.3,74,0.0,0.0,25,1010.3,19.9,284,43200.0
2023-05-25,30.6,33.3,28.2,65,0.0,0.0,37,1010.8,20.7,263,43200.0
2023-05-26,30.6,32.7,29.0,65,2.0,2.0,22,1011.2,21.6,265,43200.0
2023-05-27,30.9,33.7,28.3,62,0.0,0.0,50,1010.1,19.1,260,43200.0
2023-05-28,30.9,33.8,28.2,66,0.0,0.0,17,1009.1,18.8,286,43200.0
2023-05-29,30.3,33.6,27.9,75,0.0,0.0,14,1008.6,24.0,304,43039.81
2023-05-30,30.3,33.9,27.2,79,0.0,0.0,11,1008.6,20.3,302,43200.0
2023-05-31,30.6,34.5,27.9,78,0.0,0.0,4,1008.2,24.7,317,43200.0
2023-06-01,30.0,33.5,27.1,80,0.0,0.0,6,1008.2,21.9,296,43200.0
2023-06-02,30.5,33.4,28.0,72,0.0,0.0,24,1009.1,18.2,290,43200.0
2023-06-03,31.3,34.6,29.0,67,0.1,0.1,29,1008.3,18.7,280,43200.0
2023-06-04,30.9,33.6,29.0,70,0.8,0.8,17,1008.2,19.1,278,43200.0
2023-06-05,30.6,33.2,28.6,71,0.4,0.4,17,1007.6,19.6,270,43200.0
2023-06-06,30.8,33.8,28.8,69,0.1,0.1,17,1007.2,17.1,266,43305.16
2023-06-07,30.9,33.5,28.7,69,0.0,0.0,20,1007.0,16.9,242,43296.4
2023-06-08,31.2,34.1,29.4,68,0.8,0.8,57,1007.2,16.9,217,43200.0
2023-06-09,30.6,33.1,28.2,76,4.0,4.0,41,1005.3,29.3,194,41912.75
2023-06-10,30.2,33.2,27.7,74,3.6,3.6,39,1003.7,32.5,183,39788.7
2023-06-11,29.6,32.7,25.7,73,3.8,3.8,51,1003.0,32.4,173,42874.3
2023-06-12,28.7,32.3,26.3,78,5.3,5.3,60,1002.8,42.6,178,39099.39
2023-06-13,28.3,31.1,26.3,80,5.6,5.6,66,1004.4,36.3,183,39924.4
2023-06-14,28.5,30.3,25.8,79,2.8,2.8,64,1006.3,33.8,190,41826.86
2023-06-15,29.8,31.9,28.2,74,2.8,2.8,40,1006.3,33.7,202,42401.63
2023-06-16,29.4,31.3,27.3,75,4.6,4.6,78,1005.6,37.5,214,43200.0
2023-06-17,29.1,31.4,27.2,79,6.6,6.6,56,1006.6,26.1,230,37704.85
2023-06-18,29.1,31.1,27.6,79,4.6,4.6,75,1007.1,22.8,250,41866.95
2023-06-19,29.4,31.4,27.7,77,2.4,2.4,81,1006.2,20.0,248,42902.44
2023-06-20,29.3,31.5,27.5,78,1.1,1.1,78,1005.3,20.4,251,43200.0
2023-06-21,29.3,31.6,27.6,79,2.9,2.9,76,1005.6,19.6,244,43200.0
2023-06-22,29.5,31.6,27.5,76,1.9,1.9,93,1005.8,18.7,246,40750.4
2023-06-23,28.6,30.8,26.7,81,2.9,2.9,88,1005.5,19.3,217,36709.12
2023-06-24,27.0,29.3,25.2,86,20.7,20.7,100,1004.4,17.7,218,22640.03
2023-06-25,26.4,27.5,25.5,88,32.9,32.9,100,1004.5,18.3,220,519.61
2023-06-26,25.8,26.7,25.2,91,23.2,23.2,100,1005.8,18.9,218,0.0
2023-06-27,25.9,27.1,24.7,91,23.2,23.2,100,1005.5,20.9,224,1254.43
2023-06-28,26.3,27.8,25.6,90,45.7,45.7,100,1006.0,20.4,236,4088.35
2023-06-29,26.0,26.8,25.4,91,50.0,50.0,100,1006.3,20.5,246,738.12
2023-06-30,26.1,26.8,25.3,91,55.8,55.8,100,1006.2,27.3,247,0.0
2023-07-01,26.3,28.2,24.9,90,40.5,40.5,99,1006.9,23.1,235,12362.34
2023-07-02,26.7,28.4,25.4,89,34.7,34.7,94,1006.1,20.5,231,28544.52
2023-07-03,27.2,28.9,26.1,88,8.6,8.6,95,1004.3,17.7,232,26721.94
2023-07-04,26.9,29.2,25.4,89,48.3,48.3,100,1002.7,16.8,236,27525.61
2023-07-05,26.6,28.3,25.2,90,35.9,35.9,99,1001.0,14.5,223,18000.0
2023-07-06,25.7,27.0,24.9,93,97.5,97.5,100,1002.2,24.5,217,687.65
2023-07-07,26.3,27.8,25.5,90,50.7,50.7,100,1003.3,26.8,233,1834.52
2023-07-08,27.6,29.7,25.5,84,13.0,13.0,94,1005.0,29.3,236,38633.3
2023-07-09,27.5,29.2,25.3,82,10.8,10.8,79,1005.9,27.4,233,40054.73
2023-07-10,27.5,28.7,26.0,82,3.5,3.5,85,1006.5,22.7,238,25918.28
2023-07-11,27.7,29.6,25.4,82,4.3,4.3,86,1006.8,20.4,255,37586.18
2023-07-12,26.1,27.0,25.1,90,12.2,12.2,100,1005.9,12.8,236,0.0
2023-07-13,26.1,27.3,24.7,90,10.9,10.9,99,1005.6,18.2,217,10234.67
2023-07-14,26.2,27.4,25.3,90,32.7,32.7,98,1006.8,21.0,244,10523.24
2023-07-15,26.1,27.4,24.9,89,16.7,16.7,100,1007.5,17.6,250,15644.86
2023-07-16,25.7,27.9,24.6,91,30.5,30.5,96,1006.7,16.8,241,16562.85
2023-07-17,25.8,27.4,24.7,91,63.8,63.8,100,1005.4,19.7,242,3743.33
2023-07-18,25.9,26.4,25.4,91,67.7,67.7,100,1004.2,25.3,255,0.0
2023-07-19,26.2,27.3,25.5,91,44.8,44.8,100,1002.1,23.7,263,164.47
2023-07-20,26.4,27.9,25.5,88,36.4,36.4,100,1002.5,24.1,262,4642.48
2023-07-21,26.4,27.5,25.4,89,40.9,40.9,98,1004.2,21.3,255,2366.88
2023-07-22,25.9,26.4,25.1,91,42.7,42.7,100,1004.9,21.3,257,0.0
2023-07-23,26.2,27.7,25.4,90,34.8,34.8,100,1003.8,28.1,248,8510.37
2023-07-24,26.1,28.1,25.3,89,58.2,58.2,99,1004.2,26.8,245,14400.0
2023-07-25,25.9,27.2,25.2,90,44.1,44.1,99,1006.0,21.1,249,2890.41
2023-07-26,25.8,27.1,24.8,91,93.9,93.9,100,1007.0,26.3,261,4411.59
2023-07-27,26.0,27.2,25.3,90,90.9,90.9,100,1007.4,22.0,267,0.0
2023-07-28,25.7,27.1,25.0,91,49.8,49.8,100,1007.6,21.7,270,3294.96
2023-07-29,26.8,28.8,25.3,84,12.3,12.3,89,1007.8,23.9,257,28182.94
2023-07-30,27.0,28.8,25.7,83,9.3,9.3,69,1007.0,25.6,252,37149.54
2023-07-31,26.8,28.5,25.5,85,9.9,9.9,87,1006.5,26.6,252,34292.22
2023-08-01,27.0,28.9,25.3,84,6.1,6.1,68,1006.6,25.3,251,39335.39
2023-08-02,26.8,28.6,24.5,84,15.1,15.1,94,1007.2,27.7,248,33531.6
2023-08-03,27.1,28.8,25.9,84,6.3,6.3,92,1006.6,27.2,250,37423.56
2023-08-04,27.2,28.4,26.5,85,2.5,2.5,90,1007.5,25.3,250,6247.46
2023-08-05,27.3,29.3,25.7,83,3.8,3.8,92,1009.4,23.7,249,35496.96
2023-08-06,27.2,28.8,26.2,83,2.8,2.8,82,1009.0,23.4,253,37867.54
2023-08-07,27.3,29.0,25.9,83,2.2,2.2,96,1007.3,26.9,247,40328.73
2023-08-08,27.4,29.1,26.0,83,2.3,2.3,77,1007.6,24.7,246,41714.49
2023-08-09,27.2,29.1,25.7,83,3.0,3.0,99,1009.6,20.2,251,38416.18
2023-08-10,26.6,28.4,25.9,85,7.3,7.3,68,1010.4,15.2,250,37436.12
2023-08-11,27.2,29.0,25.5,82,3.7,3.7,31,1009.8,15.9,264,41786.47
2023-08-12,25.9,27.2,24.1,86,5.4,5.4,79,1009.8,18.8,251,32632.51
2023-08-13,27.1,29.2,25.4,82,5.0,5.0,79,1008.1,24.7,254,38897.2
2023-08-14,27.4,29.4,25.8,80,2.6,2.6,89,1008.3,24.8,239,32510.45
2023-08-15,27.0,28.2,26.2,83,3.5,3.5,87,1008.9,18.7,233,23091.51
2023-08-16,27.0,29.0,25.2,84,4.5,4.5,55,1009.4,20.9,263,37642.61
2023-08-17,26.8,29.3,25.0,83,3.5,3.5,69,1009.7,20.7,285,42135.67
2023-08-18,27.1,28.9,25.6,81,2.0,2.0,89,1008.3,18.9,291,36771.26
2023-08-19,26.8,28.7,25.6,84,4.1,4.1,99,1007.1,19.5,294,25982.76
2023-08-20,26.1,27.9,25.0,88,10.5,10.5,84,1007.2,17.1,296,20474.64
2023-08-21,26.5,28.7,24.6,86,3.8,3.8,50,1007.6,16.3,284,39753.17
2023-08-22,26.4,28.7,25.0,86,6.1,6.1,89,1007.6,18.8,264,35377.0
2023-08-23,27.2,29.4,25.2,82,3.8,3.8,91,1007.4,21.1,246,41217.27
2023-08-24,26.6,28.8,25.6,85,6.5,6.5,90,1006.6,21.2,229,36172.69
2023-08-25,26.7,28.5,24.9,86,6.2,6.2,86,1006.6,19.5,223,39743.68
2023-08-26,26.1,27.9,24.3,88,14.3,14.3,77,1008.1,20.2,228,37474.73
2023-08-27,25.7,27.8,24.1,89,15.1,15.1,83,1009.3,16.6,228,30747.29
2023-08-28,25.8,27.6,24.8,88,4.1,4.1,80,1008.8,17.1,222,33285.65
2023-08-29,26.5,28.7,24.9,86,3.6,3.6,49,1008.5,11.1,246,40318.38
2023-08-30,26.7,29.3,24.4,86,0.7,0.7,14,1009.1,13.8,276,41348.88
2023-08-31,27.2,30.1,24.7,85,0.7,0.7,22,1009.0,15.2,319,40698.1
2023-09-01,27.1,30.5,24.1,86,1.2,1.2,36,1008.8,18.8,323,41832.88
2023-09-02,26.5,28.7,24.9,89,2.6,2.6,71,1008.8,12.3,297,19227.54
2023-09-03,26.9,29.1,25.1,86,10.0,10.0,83,1007.8,17.6,306,34426.11
2023-09-04,26.9,29.5,23.9,84,2.2,2.2,66,1006.7,17.7,313,41438.24
2023-09-05,27.0,29.2,24.7,83,2.4,2.4,32,1006.1,17.2,309,41913.19
2023-09-06,27.8,29.9,26.0,81,1.0,1.0,66,1006.0,17.7,296,42852.12
2023-09-07,27.0,28.3,25.0,84,10.2,10.2,99,1005.9,19.7,283,17895.05
2023-09-08,26.7,28.1,25.7,89,50.6,50.6,100,1006.2,22.7,292,2982.65
2023-09-09,26.9,29.0,25.6,88,15.9,15.9,99,1006.3,18.1,286,25054.93
2023-09-10,27.1,29.1,25.6,88,5.5,5.5,100,1006.2,18.4,259,35637.25
2023-09-11,26.3,28.8,25.0,88,4.7,4.7,77,1007.1,14.4,257,33200.68
2023-09-12,26.9,29.2,24.6,85,4.7,4.7,70,1007.6,19.1,257,43200.0
2023-09-13,26.5,28.4,25.0,87,3.6,3.6,88,1007.1,12.8,245,41437.49
2023-09-14,26.6,28.8,24.1,86,2.2,2.2,70,1007.3,13.4,221,41662.2
2023-09-15,27.2,29.3,24.8,82,2.1,2.1,96,1007.1,16.6,247,37892.62
2023-09-16,27.0,28.5,25.1,84,7.3,7.3,100,1006.6,20.6,256,129.39
2023-09-17,27.2,29.2,25.3,82,8.2,8.2,100,1005.6,23.0,241,34586.76
2023-09-18,25.9,27.2,24.6,90,30.9,30.9,100,1005.7,22.2,219,30256.93
2023-09-19,26.3,28.4,25.2,88,12.3,12.3,77,1007.0,22.3,205,34254.26
2023-09-20,26.5,28.2,25.5,89,11.1,11.1,96,1007.7,21.7,204,28379.23
2023-09-21,26.5,28.2,25.5,90,20.7,20.7,100,1007.9,16.3,216,19966.64
2023-09-22,26.4,28.1,24.9,91,14.9,14.9,99,1008.3,11.5,180,9412.9
2023-09-23,26.1,28.6,25.2,91,35.3,35.3,99,1008.9,16.0,213,17805.27
2023-09-24,26.2,28.2,24.4,90,15.3,15.3,96,1009.3,11.4,230,34929.65
2023-09-25,26.3,28.4,24.4,89,17.7,17.7,84,1008.2,15.0,268,37897.81
2023-09-26,26.4,29.1,24.2,89,4.4,4.4,88,1007.9,13.4,267,39341.95
2023-09-27,26.1,29.2,24.2,91,21.0,21.0,95,1007.3,17.0,341,18000.0
2023-09-28,26.6,30.0,24.1,91,22.6,22.6,90,1006.0,20.2,343,19098.73
2023-09-29,27.4,30.6,25.7,91,25.9,25.9,96,1005.4,12.4,47,26153.75
2023-09-30,27.9,32.5,24.9,88,13.2,13.2,93,1005.0,15.3,35,25775.97
2023-10-01,28.4,30.9,26.8,89,0.8,0.8,100,1005.6,17.5,289,13385.06
2023-10-02,27.3,29.2,24.1,87,3.2,3.2,86,1008.9,13.0,242,31601.68
2023-10-03,27.3,29.7,25.6,83,0.1,0.1,58,1010.2,12.9,290,42029.9
2023-10-04,27.1,29.9,23.9,85,2.9,2.9,68,1010.9,14.5,286,40352.29
2023-10-05,27.1,30.5,24.2,86,0.1,0.1,61,1010.5,15.8,327,39653.22
2023-10-06,27.1,29.9,24.6,85,0.7,0.7,41,1009.7,16.8,333,40180.63
2023-10-07,27.0,30.4,24.1,86,0.2,0.2,43,1009.7,18.1,349,40709.29
2023-10-08,27.6,31.5,24.6,84,0.3,0.3,12,1010.5,18.0,348,41583.57
2023-10-09,27.9,32.3,23.8,80,0.0,0.0,7,1011.7,16.4,342,41524.35
2023-10-10,27.7,31.9,23.7,76,0.0,0.0,4,1011.8,19.4,347,41852.7
2023-10-11,27.6,31.2,24.9,81,0.0,0.0,4,1011.7,20.3,345,41125.93
2023-10-12,27.9,31.5,23.9,84,0.0,0.0,10,1011.7,16.6,336,38931.9
2023-10-13,28.7,33.1,25.7,84,0.0,0.0,15,1012.0,17.2,335,38969.88
2023-10-14,28.4,32.6,24.9,85,0.0,0.0,16,1012.0,14.2,330,39503.07
2023-10-15,28.7,33.4,25.2,85,0.7,0.7,25,1010.6,19.2,342,33961.48
2023-10-16,28.6,33.0,23.9,71,0.0,0.0,14,1010.4,15.5,347,39581.57
2023-10-17,28.3,32.2,25.0,75,1.0,1.0,7,1011.6,9.5,352,40438.28
2023-10-18,28.7,33.8,24.3,73,0.0,0.0,4,1012.3,18.1,354,38914.58
2023-10-19,28.8,33.9,24.6,63,0.0,0.0,26,1012.1,16.1,350,40201.36
2023-10-20,28.6,34.4,23.8,67,0.0,0.0,12,1011.8,10.8,16,39956.84
2023-10-21,29.1,34.9,24.0,67,0.1,0.1,23,1012.3,12.3,53,39529.7
2023-10-22,28.7,33.7,23.8,71,0.0,0.0,73,1012.9,14.5,350,38319.35
2023-10-23,28.6,34.8,23.8,67,0.0,0.0,79,1011.7,18.7,356,39607.96
2023-10-24,28.6,34.4,23.3,61,0.0,0.0,65,1011.2,16.5,1,37140.89
2023-10-25,28.0,33.9,22.6,60,0.0,0.0,36,1012.7,16.4,356,39684.85
2023-10-26,27.8,34.1,22.8,58,0.0,0.0,28,1013.1,19.9,3,39455.09
2023-10-27,27.5,34.3,21.3,55,0.0,0.0,25,1011.7,20.7,6,39450.79
2023-10-28,27.2,34.2,21.2,56,0.0,0.0,8,1011.3,16.6,15,39045.48
2023-10-29,27.3,34.7,21.4,54,0.0,0.0,2,1010.9,19.1,26,39439.61
2023-10-30,27.4,34.8,21.2,59,0.0,0.0,9,1010.8,14.7,27,39121.87
2023-10-31,27.9,34.6,21.7,59,0.0,0.0,1,1011.4,14.9,18,38906.44
2023-11-01,27.5,34.1,22.3,58,0.0,0.0,12,1012.2,14.8,5,39163.38
2023-11-02,27.5,34.0,21.9,58,0.0,0.0,25,1011.4,17.2,4,38981.1
2023-11-03,27.9,34.6,22.7,57,0.0,0.0,53,1009.7,19.9,11,38764.51
2023-11-04,28.5,35.3,23.6,54,0.0,0.0,49,1009.2,14.6,31,38546.11
2023-11-05,28.8,35.1,22.8,59,0.0,0.0,78,1010.7,15.5,17,37694.12
2023-11-06,28.5,35.4,22.9,56,0.0,0.0,60,1011.8,17.1,22,38225.47
2023-11-07,27.6,34.2,22.2,56,0.0,0.0,84,1011.8,19.1,1,38246.26
2023-11-08,27.9,32.7,23.7,69,0.0,0.0,58,1011.7,20.2,195,37753.86
2023-11-09,28.4,33.5,24.0,76,0.0,0.0,70,1012.2,13.7,338,37002.79
2023-11-10,28.2,33.0,24.8,73,1.1,1.1,52,1013.5,13.8,82,37279.58
2023-11-11,29.1,35.0,24.0,64,0.0,0.0,32,1013.7,18.5,10,37557.42
2023-11-12,29.4,35.2,25.3,52,0.0,0.0,60,1013.5,18.9,15,36544.09
2023-11-13,28.2,34.4,23.6,56,0.0,0.0,48,1013.1,16.1,1,37080.65
2023-11-14,27.3,33.9,22.0,63,0.0,0.0,42,1012.7,14.8,341,37618.99
2023-11-15,27.1,33.9,21.4,64,0.0,0.0,4,1012.6,15.6,349,37380.23
2023-11-16,27.0,34.0,20.8,61,0.0,0.0,0,1012.8,15.6,354,37140.98
2023-11-17,27.1,33.7,21.5,60,0.0,0.0,3,1012.6,17.6,15,37422.27
2023-11-18,26.7,33.7,21.2,62,0.0,0.0,0,1012.0,13.8,5,37183.52
2023-11-19,26.9,32.3,20.8,63,0.0,0.0,13,1012.0,17.5,348,37210.45
2023-11-20,28.0,34.2,23.5,61,0.0,0.0,19,1012.2,16.0,348,36963.93
2023-11-21,28.6,34.2,24.3,59,0.0,0.0,41,1012.1,20.2,359,36723.1
2023-11-22,27.7,33.6,23.3,50,0.0,0.0,4,1011.4,18.4,3,37026.08
2023-11-23,27.1,33.2,22.0,54,0.0,0.0,1,1009.7,18.1,352,36765.29
2023-11-24,27.6,34.4,21.9,60,0.0,0.0,6,1009.6,15.2,12,36786.49
2023-11-25,27.9,33.6,23.2,67,0.0,0.0,10,1011.4,12.0,58,36280.4
2023-11-26,27.0,31.1,23.9,78,2.4,2.4,62,1011.8,19.0,213,31512.8
2023-11-27,26.1,30.3,23.4,77,0.9,0.9,35,1011.3,14.9,332,36000.0
2023-11-28,25.8,30.0,22.9,73,0.0,0.0,8,1010.4,16.6,336,36000.0
2023-11-29,24.6,28.8,20.5,72,0.0,0.0,5,1011.3,15.3,333,36361.93
2023-11-30,24.7,29.7,20.5,79,0.0,0.0,29,1011.8,17.8,337,36000.0
2023-12-01,25.0,29.7,21.7,80,0.3,0.3,11,1011.6,15.8,332,36000.0
2023-12-02,25.7,31.6,20.5,77,0.0,0.0,21,1010.3,14.8,345,33593.57
2023-12-03,27.4,33.3,23.4,68,0.0,0.0,38,1010.5,17.0,357,36000.0
2023-12-04,27.6,33.2,23.4,70,0.3,0.3,64,1009.8,19.7,345,36000.0
2023-12-05,27.7,32.8,24.6,65,0.0,0.0,68,1008.8,19.4,353,36000.0
2023-12-06,26.6,31.5,23.0,66,0.0,0.0,32,1009.9,18.8,355,36000.0
2023-12-07,26.0,31.3,22.3,67,0.0,0.0,3,1010.8,17.5,356,36000.0
2023-12-08,26.0,31.8,21.2,66,0.0,0.0,2,1011.4,18.8,355,36002.15
2023-12-09,26.2,32.4,21.5,63,0.0,0.0,16,1012.3,18.4,358,36000.0
2023-12-10,26.4,32.8,21.8,62,0.0,0.0,6,1011.3,16.3,358,36000.0
2023-12-11,26.4,32.2,21.1,58,0.0,0.0,40,1011.7,16.6,352,36000.0
2023-12-12,25.3,31.3,20.4,58,0.0,0.0,53,1011.1,18.8,346,36000.0
2023-12-13,24.9,30.9,19.6,62,0.0,0.0,28,1011.7,17.4,346,36000.0
2023-12-14,26.0,32.6,20.4,59,0.0,0.0,13,1012.8,11.6,51,36000.0
2023-12-15,25.9,31.9,20.7,53,0.0,0.0,2,1013.9,15.1,16,36193.01
2023-12-16,25.1,31.7,19.4,56,0.0,0.0,1,1013.4,18.8,9,36181.19
2023-12-17,25.7,32.1,20.7,56,0.0,0.0,1,1012.4,17.7,19,36168.92
2023-12-18,27.0,32.9,22.8,51,0.0,0.0,77,1013.0,16.7,59,34536.1
2023-12-19,26.9,32.6,23.6,52,0.0,0.0,86,1013.9,15.8,46,34059.0
2023-12-20,25.7,32.6,21.0,48,0.0,0.0,83,1014.0,17.1,27,33263.11
2023-12-21,26.2,33.1,21.5,53,0.0,0.0,97,1012.9,16.1,15,30109.14
2023-12-22,25.7,31.6,20.7,63,0.0,0.0,94,1013.0,12.5,350,20850.49
2023-12-23,25.9,33.1,20.5,61,0.0,0.0,44,1013.6,18.4,354,36357.26
2023-12-24,25.4,32.8,19.8,55,0.0,0.0,36,1014.8,15.1,1,36612.44
2023-12-25,25.0,32.8,18.9,54,0.0,0.0,19,1014.8,16.0,5,36597.16
2023-12-26,25.4,33.1,18.9,55,0.0,0.0,1,1014.8,13.6,356,36581.13
2023-12-27,26.0,33.8,19.8,55,0.0,0.0,37,1014.9,16.9,356,36564.45
2023-12-28,25.7,32.4,20.0,61,0.0,0.0,69,1013.3,15.7,355,36816.74
2023-12-29,25.7,33.1,20.3,64,0.0,0.0,37,1013.3,13.6,350,37068.31
2023-12-30,25.1,32.1,19.5,69,0.0,0.0,8,1013.0,14.0,347,37049.68
2023-12-31,25.3,31.9,19.5,64,0.0,0.0,16,1012.5,14.4,346,37030.56
2024-01-01,25.2,31.7,20.0,66,0.0,0.0,2,1012.7,15.9,344,37011.0
2024-01-02,24.7,31.0,19.9,67,0.0,0.0,0,1012.2,20.0,340,37260.06
2024-01-03,24.2,30.1,19.4,65,0.0,0.0,2,1011.6,18.7,339,37239.56
2024-01-04,23.4,28.9,19.0,75,0.0,0.0,10,1012.0,18.6,336,37756.15
2024-01-05,23.1,29.8,18.0,73,0.0,0.0,24,1012.3,17.6,343,37466.19
2024-01-06,25.0,31.8,19.4,61,0.0,0.0,55,1012.0,21.4,341,37444.71
2024-01-07,25.3,31.7,20.9,64,0.0,0.0,14,1012.1,17.3,357,37423.04
2024-01-08,26.6,32.9,21.5,57,0.0,0.0,12,1012.1,17.6,9,37133.47
2024-01-09,26.2,30.7,22.8,70,0.7,0.7,39,1012.8,12.7,329,36309.17
2024-01-10,25.7,30.5,21.9,71,0.7,0.7,33,1013.1,11.5,34,37090.33
2024-01-11,27.0,32.8,22.6,66,0.8,0.8,14,1013.3,17.6,355,37869.92
2024-01-12,27.5,34.2,22.8,61,0.0,0.0,21,1012.6,18.3,358,38381.15
2024-01-13,26.6,32.9,20.7,62,0.0,0.0,0,1013.5,18.4,346,38358.33
2024-01-14,26.3,32.7,21.2,50,0.0,0.0,0,1014.2,19.7,347,38601.31
2024-01-15,24.6,30.1,20.0,42,0.0,0.0,29,1014.1,20.9,351,38819.06
2024-01-16,22.4,28.4,17.7,57,0.0,0.0,53,1012.1,17.4,342,38857.15
